URL|Entropy|BagOfWords|ContainsIP|LengthURL|SpecialChars|SuspiciousStrings|NumberOfDigits|Popularity|Safebrowsing|Malicious
http://www.luzevarela.com/wp-admin/office365/office365/831e100145e43e3df4659b4e7440c814/|4.558926010433623|7|0|81|0|0|30|0|1|1
http://mildjs.com/wp-includes/Text/ratty/newtruexfinity/c3de095aaa322285fabf0ddaa9c3b06e|4.713126319022181|8|0|81|0|0|15|0|1|1
http://cloudcreations.in/karaatt/good/aecdf335fccd00ca2c852361ef8acfff/login.php?cmd=login_submit&id=0a4e5f5335822ed9be0d29856531f0480a4e5f5335822ed9be0d29856531f048&session=0a4e5f5335822ed9be0d29856531f0480a4e5f5335822ed9be0d29856531f048|4.642118713737907|12|0|231|1|1|105|0|1|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/2369a0acf2cf92c1a0707766d7c66521?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt|5.645398164523868|22|0|251|3|1|41|0|1|1
https://www.safetyafrike.com/mood/3be10e86569b6c66d30afdb676067fd9/|4.382146015243522|5|0|59|0|0|20|0|1|1
https://manadajid.net/timing/206389998bb1a692b8a65c44b9ef74fb0f48727e111b4209cc70249e0e258ae1ea2eca4cf766e8ef75639bd0f9e6a399/|4.3315374186857705|4|0|118|0|0|61|0|0|1
http://www.fixleaks.com/dist/dxmbox/xmlprdot/934c9499fee21206503a75ed359565a9|4.630799402808092|7|0|70|0|0|24|0|1|1
http://mywebsonline.000webhostapp.com/wellsfargo/wellsfargo/m.wellsfargo.com/identifyuser.php?f4a55601b3bca855460a77ee7dd19e76|4.764684460087146|7|0|119|0|0|23|0|0|1
http://mywebsonline.000webhostapp.com/wellsfargo/wellsfargo/m.wellsfargo.com|4.169300364418397|4|0|69|0|0|3|0|0|1
http://luzevarela.com/wp-admin/office365/office365/a697fe23ca8a3672b312517ab0b2c15c|4.5404983240638765|6|0|76|0|0|26|0|1|1
http://cloudcreations.in/karaatt/good/aecdf335fccd00ca2c852361ef8acfff/|4.258969969293428|5|0|64|0|0|13|0|1|1
https://labanquepostale.fr.rebikissling.com/labanquepostale289/37459/|4.500272075822208|6|0|61|0|0|8|0|0|1
https://labanquepostale.fr.rebikissling.com/labanquepostale289/37459/index2.html|4.620635070586274|8|0|72|0|0|9|0|0|1
http://test2.jessekanclerz.com/m4il/88e7ea208419f7ac9c6331f221f880fc/|4.474380085195675|5|0|62|0|0|23|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/8246912f86ace8c0dcfbb39f17c6862d/|4.488890329536574|9|0|99|0|1|19|0|1|1
http://mywebsonline.000webhostapp.com/wellsfargo/wellsfargo/m.wellsfargo.com/|4.171403375935524|4|0|70|0|0|3|0|0|1
https://luzevarela.com/wp-admin/office365/office365/260826d3838bdae790242c4ef50d9ba8|4.619656382366555|6|0|76|0|0|27|0|1|1
http://www.briansenglish.com/microsoft/9df4152aa0ae16df26a43186e3a962fd|4.632048827786959|5|0|64|0|0|19|0|1|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/c3dc6db310ad611ebc10c6d0d850b30b/|4.369730305737642|11|0|105|0|1|18|0|1|1
http://meggsmanagement.com/libraries/chhh/login.php|3.981714572986072|6|0|44|0|0|0|0|1|1
http://safetyafrike.com/mood/8fcea3873b229424189a22867caef31e|4.3272285405004896|4|0|54|0|0|21|0|1|1
http://page-recovery-central26.gq/?Facebook.com=Recovery|4.275410805228672|6|0|49|0|0|2|0|1|1
https://page-recovery-central26.gq/others2.html|4.199132270744292|6|0|39|0|0|3|0|1|1
https://page-recovery-central26.gq/question.html|4.343942707918268|6|0|40|0|0|2|0|1|1
https://page-recovery-central26.gq/update-payment.html|4.224117662343592|7|0|46|0|0|2|0|1|1
http://notificatiions-fb-2018.000webhostapp.com/recovery-answer.html|4.473461059045162|8|0|61|0|0|7|0|0|1
http://notificatiions-fb-2018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.73375139432969|15|0|130|1|0|9|0|0|1
http://notificatiions-fb-2018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.7470097616073765|16|0|131|1|0|10|0|0|1
https://mercadollv.sslblindado.com/|3.7360069464476564|3|0|27|0|0|0|0|0|1
https://mercadollv.sslblindado.com/include.php|3.988077434998133|5|0|38|0|0|0|0|0|1
https://mercadollv.sslblindado.com/includesucess.php|3.9711601764699327|5|0|44|0|0|0|0|0|1
http://www.vdartinc.com/adminpanel/lib/sticky/minc/update/|4.140288763786837|8|0|51|0|0|0|0|0|1
http://www.vdartinc.com/adminpanel/lib/sticky/minc/update/uv2njmco60elb9og0e4xsq7thraxlwt6hmkrzm5vda7fall0qgo8wls32sre/index.php|4.941949577860695|11|0|121|0|0|14|0|0|1
http://www.orbusc.com/yeeth/AUTO365/685be9e80f19696ba2ba285a6c113d47/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-userid&userid=|5.4845745573247076|15|0|199|1|0|67|0|1|1
http://charityculture.com/dA/mol/but/auto/china/china/index.php?login=geli@yinengda.com|4.339911221450015|12|0|80|0|0|0|0|1|1
http://fortesantateresa.com/wp-admin/user/Westpac.com.au/index.htm|4.159783041027188|9|0|59|0|0|0|0|1|1
http://www.missaofitnessweb.com.br/l23m51lk5mkmlk51mlk3m5kjk3n4jk1n4jbbbb/suprise/zona/login/|4.485266175032468|8|0|86|0|0|13|0|0|1
https://www.almizan.de/wsseBay631/|3.902174814211728|4|0|26|0|0|3|0|0|1
http://ib.nab.com.au.nabib-account.ga/80f1b8ff08ef103e68ca799a56276781/login/|4.418359897046995|9|0|70|0|0|22|0|1|1
http://www.nasapethospital.com/content/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?fmbcc=dxkd3640651599@ldcbaesavh.elu%34&.gcoc=81dldb5ep2cre&lb=5453&da=36625&are=dh-zb&adbwt=qae&yqqf=4|4.908409284262243|25|0|193|2|0|26|0|1|1
http://www.fortress.co.ke/libraries/legacy/base/A22/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&id=|5.119959157332003|13|0|134|1|0|39|0|0|1
http://www.andoburg.com/concept/dropboxnew/dropbox/9c57cdbbce74091c070471e4ad2c9f09/|4.37717672398883|7|0|77|0|0|19|0|0|1
http://www.andoburg.com/concept/dropboxnew/dropbox/f213759933145aa35fc2ef731fa6d2f5|4.509046225043308|7|0|76|0|0|21|0|0|1
http://www.andoburg.com/concept/dropboxnew/dropbox/2f15cf317b23ae14c430774bfe738cfd/|4.4725660482478755|7|0|77|0|0|19|0|0|1
http://mywebsonline.000webhostapp.com/wellsfargo/wellsfargo/|4.197852833246203|4|0|53|0|0|3|0|0|1
http://mywebsonline.000webhostapp.com/wellsfargo/wellsfargo/identifyuser.php?f4a55601b3bca855460a77ee7dd19e76|4.785642691323535|7|0|102|0|0|23|0|0|1
https://pccentralservicios.com/newsletter/s9qx2x22/5sa9x6/signOnV2Screen/Login/|4.402492014598889|7|0|71|0|0|8|0|0|1
https://pccentralservicios.com/newsletter/s9qx2x22/5sa9x6/|4.239079570624174|5|0|50|0|0|7|0|0|1
http://www.megistiblue.com/wp/cwstoragecloudscm/us/d8bee71e9c1011b752c5fbd8252ba7d9/login.html?6Gig4elLQbEEVYGhsLtie4R9gKk8PV&Stor=TVCccGqyshJ7WE6CWzop&hl=RDuJMLu7Uk|5.467701185785733|14|0|158|1|0|26|0|1|1
http://www.megistiblue.com/wp/cwstoragecloudscm/us/d8bee71e9c1011b752c5fbd8252ba7d9/securitycvv.html?cmd=_next-run&dispatch=db1f998ca0a13c0db1f998ca054efbdf|4.927675378054971|14|0|149|1|1|33|0|1|1
http://www.megistiblue.com/wp/cwstoragecloudscm/us/d8bee71e9c1011b752c5fbd8252ba7d9/billaccount.html?cmd=_next-run&dispatch=db1f998ca0a13c0db1f998ca054efbdf|4.8716925566435885|14|0|149|1|1|33|0|1|1
http://update.account.bankingofamerica.co.us.osbirigui.com.br/reasons/account-details.html?7570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e6272-7570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e6272-7570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e62727570646174652e6163636f756e742e62616e6b696e676f66616d65726963612e636f2e75732e6f73626972696775692e636f6d2e6272|3.468699535009916|13|0|1274|0|0|990|0|1|1
http://update.account.bankingofamerica.co.us.osbirigui.com.br/|3.993092279731189|8|0|55|0|0|0|0|0|1
http://luzevarela.com/wp-admin/office365/office365/61a56f887978e241c44ff51d781153fa/|4.502856152603975|6|0|77|0|0|29|0|1|1
http://www.spfdirect.com/wp-admin/js/um/china/index.php?login=vivian_kan@askey.com.tw%20|4.702573813191645|15|0|81|1|0|2|0|1|1
http://mobile.free.fr.oreo-e-assistance.net/5e0966bd2ef24082a1c38f6a72220ac5/c4235|4.491221691098525|8|0|75|0|1|25|0|1|1
http://mobile.free.fr.oreo-e-assistance.net/5e0966bd2ef24082a1c38f6a72220ac5/c4235/myaccount/home.php?customerid=54117&defaults=webhelp?srcid=navigation-now&ion=1&espv=2&ie=UTF-8|5.018734442464609|22|0|171|1|1|33|0|1|1
http://www.fixleaks.com/dist/dxmbox/xmlprdot/0e795c291e7fc04f1302bd4f049902db|4.597020431713803|7|0|70|0|0|21|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/1e1d3ad64e88d981e8025bee8f40eeb0/|4.369207132454373|9|0|99|0|1|18|0|1|1
http://test2.jessekanclerz.com/m4il/a189cee876a5ea7cd7294a70037b79db/|4.518138851682724|5|0|62|0|0|21|0|1|1
https://safetyafrike.com/mood/12830aec1dbd5fa9a7e88467226f4d93/|4.4971926138321|4|0|55|0|0|20|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/be317a6fbb82fb16b1766b4187aa7efe|4.309899701879545|9|0|98|0|1|17|0|1|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/53f99bda8df9b392afd4932f1961a788/|4.57212043300965|11|0|105|0|1|21|0|1|1
http://signrecoverii.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.694874983448045|13|0|121|1|0|5|0|0|1
http://signrecoverii.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.724978495652948|14|0|122|1|0|6|0|0|1
http://signrecoverii.000webhostapp.com/recovery-chekpoint-login.html|4.305187903201058|7|0|61|0|0|3|0|0|1
http://signrecoverii.000webhostapp.com/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.886207686992129|15|0|144|1|0|16|0|0|1
http://signrecoverii.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.864855654427224|14|0|133|1|0|15|0|0|1
http://test2.jessekanclerz.com/m4il/448fae0d232a17433e690a21e968450f|4.56146213370501|5|0|61|0|0|25|0|1|1
http://test2.jessekanclerz.com/m4il/993bd8048da9c3383381b9682f2fb27d/|4.583329883617666|5|0|62|0|0|24|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/aca178e1fd2e4041525f18e1ef5c1fb3/|4.386022658905772|9|0|99|0|1|18|0|1|1
http://www.andoburg.com/concept/dropboxnew/dropbox/24aa65aba3752d0ded9c1d7c83554a76|4.482179856885855|7|0|76|0|0|19|0|0|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/b545d73ecb4b5becd4307afac724ea08|4.4021416473810975|11|0|104|0|1|17|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/11ca34abb98130ff12b2a40f8afce9bd|4.42554558687531|9|0|98|0|1|16|0|1|1
http://bobbittcharles.000webhostapp.com/mobile-test/recovery-chekpoint-login.html|4.2925843608615075|9|0|74|0|0|3|0|0|1
http://bobbittcharles.000webhostapp.com/mobile-test/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.851038769756782|17|0|157|1|0|16|0|0|1
http://bobbittcharles.000webhostapp.com/mobile-test/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.831434770815339|16|0|146|1|0|15|0|0|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/988c21b990e355fd06a95b0c5072bb4e/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt|5.6367799196170445|22|0|252|3|1|40|0|1|1
http://mildjs.com/wp-includes/Text/ratty/newtruexfinity/a175e0133bf7fbeee3ef8e22678c62b0/|4.737210279732495|8|0|82|0|0|18|0|1|1
http://www.luzevarela.com/wp-admin/office365/office365/6caf9c979891906222f09d7ea656703f/|4.53251902910748|7|0|81|0|0|29|0|1|1
http://signrecoverii.000webhostapp.com/recovery-answer.html?=10065877425%3Ffb_source%3Dbookmark_apps|4.956435323788276|9|0|93|1|0|16|0|0|1
https://luzevarela.com/wp-admin/office365/office365/e2bf016af032552c674537e401125577/|4.509640762173503|6|0|77|0|0|31|0|1|1
http://www.luzevarela.com/wp-admin/office365/office365/c82a7d06b1b58f40675da6f70841b059|4.686077826879634|7|0|80|0|0|28|0|1|1
http://www.compareexhibitionsuppliers.com/wp-content/wellsfargo.com.18.aspx/index.html|4.4002643374815955|10|0|79|0|0|2|0|1|1
http://test2.jessekanclerz.com/m4il/53a5ad1a8398530bd975507cd9004e84/|4.546803068996853|5|0|62|0|0|25|0|1|1
http://mobile.free.fr.moncompte.freemorg.beget.tech/frebox158418/7df9fb7238e0390d9e8b460cb9fdde22/|4.444382890104386|9|0|91|0|1|24|0|1|1
https://www.foresight.one/.Login/www/page/verification/online/1/Card_Verification.html?7777772e666f726573696768742e6f6e65-7777772e666f726573696768742e6f6e65-7777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e657777772e666f726573696768742e6f6e65|3.6200991240820164|11|0|455|0|0|320|0|0|1
http://www.foresight.one/.Login/www/page/verification/online|3.9360735317192734|7|0|53|0|0|0|0|0|1
http://www.foresight.one/.Login/www/page/verification/online/1|3.9837593236952378|7|0|55|0|0|1|0|0|1
http://www.radiuscreativedesign.xyz/wpss/file/site|4.087106407598053|6|0|43|0|0|0|0|1|1
http://ghrimsa.raisoni.net/fonts|3.6732696895151085|4|0|25|0|0|0|0|0|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/d2d618b269215766303addbfad82870b/identity.php|4.654585028042498|10|0|96|0|0|21|0|0|1
http://www.orbusc.com/yeeth/AUTO365/685be9e80f19696ba2ba285a6c113d47|4.723380936058877|6|0|61|0|0|24|0|1|1
http://fbsystemrecovery24.000webhostapp.com/Payment-update-0.html?=10065877425?fb_source=bookmark_apps&amp;amp;ref=bookmarks&amp;amp;count=0&amp;amp;fb_bmpos=login_failed|4.863780670572439|15|0|163|2|0|18|0|1|1
http://www.lotto109.com/follow-up/5d7385d784a86f026ef782e1bca30f55|4.528841303922396|6|0|59|0|0|24|0|1|1
http://mrdangola.com/.t67u83jne/qr6jdf64rw6ydq2v1lejp776.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4|5.003517266284346|15|0|228|1|0|75|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/1522a7ca0e2c4a1c0da808e682b023cf/|4.470803309122489|9|0|99|0|1|19|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/e0f0fe7f4551e71a7e7cea4cd6e730ba|4.316016245845658|9|0|98|0|1|16|0|1|1
http://www.mobile.free.moncompte.freerovl.beget.tech/freemobilemoncompte/b4fd193d6585d835a9bd17fe2a6ece65/|4.478751918861585|9|0|99|0|1|18|0|1|1
http://www.fixleaks.com/dist/dxmbox/xmlprdot/8b4ba235c5b8aad4ab9e2e905df013b4/|4.588225690763581|7|0|71|0|0|17|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/c6bcf86006d7ec5c807497959c164b2c|4.4511474377868945|9|0|98|0|1|21|0|1|1
http://000lk3v.wcomhost.com/ws/newSignIn.php?email=&md5=fdc53ae060fb2b52553f52a5112087ef&dispatched=24&id=7782492563|4.959243701592753|13|0|109|1|1|37|0|1|1
http://matjournal.com/pdf/office/255afa787bae01f82ae6888b437250c5|4.456974426745134|5|0|58|0|0|21|0|1|1
http://magaldi.biz/wp/wp-content/uploads/2016/07/dcdc34/index.php|4.549527281128765|10|0|58|0|0|8|0|1|1
http://test2.jessekanclerz.com/m4il/fc1486e67eb0df3e925950233da1a0cf/|4.648781843136109|5|0|62|0|0|21|0|1|1
https://www.safetyafrike.com/mood/d9ec18c784d2eed083bcb2ea4f061a4b/|4.479355125303008|5|0|59|0|0|16|0|1|1
https://safetyafrike.com/mood/3c457d4b78edb5820cfb1c0576b5279a/|4.49900834965228|4|0|55|0|0|20|0|1|1
http://www.balancelouisville.com/symbol/workzone/dropboxnew/dropbox/5c955c54124f07319a5ced8716d0ec4d|4.739465102456031|8|0|93|0|0|21|0|1|1
http://businesspageshop.businesspage.ecuaradionline.com/cd01efe09a3c34091edcbd69433f3bbc|4.376284189205586|5|0|81|0|0|16|0|1|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/f011884904af5f433253ff845985a6a9?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt|5.654968934845011|22|0|251|3|1|43|0|1|1
http://www.luzevarela.com/wp-admin/office365/office365/ab8c8d0ef11a17871c803c41455a43d2|4.611077826879634|7|0|80|0|0|27|0|1|1
http://https.mobile.free.fr.moncompte.freemod0.beget.tech/frebox158418/647b967a57260c283f06f63535d06e9f|4.594282056182915|10|0|96|0|1|31|0|1|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/3935ccf97617e776b3d206959a3cdcf7/|4.475076915153074|11|0|105|0|1|22|0|1|1
http://www.briansenglish.com/microsoft/0075f2e2bcd68919a86382a84f408a75|4.724238429816492|5|0|64|0|0|23|0|1|1
https://manadajid.net/timing/682a7229dbacb8efd2a874f7170d6e3a814ed4522fe4e9d9d836c74363279c25c8c24057d4e6ca6fb8cc66cfa0815d3a/|4.321623801490884|4|0|118|0|0|58|0|0|1
http://amronail.com/webprog/validation/38a31c572db896813edb2d4fc1b7d0ee/|4.622464452110133|5|0|65|0|0|18|0|1|1
http://mildjs.com/wp-includes/Text/ratty/newtruexfinity/a2e57d23184c1e91a34d1abf458d7279|4.807589090064196|8|0|81|0|0|21|0|1|1
http://luzevarela.com/wp-admin/office365/office365/38a47c1929aa56fa3223fa204740e14a/|4.527986911483577|6|0|77|0|0|28|0|1|1
http://lb.nab.com.au.agro-mation.com/cardinfo.htm|3.8628214475995346|8|0|42|0|0|0|0|1|1
https://www.lb.nab.com.au.agro-mation.com/|3.7045348998193437|7|0|34|0|0|0|0|1|1
http://ib.nab.com.au.nabib-account.ga/287c4eec3010733dd16df28134b8d285/login/|4.497668739679758|9|0|70|0|0|22|0|1|1
http://nabconnect5.nab.com.au.servicing.auth.nabc.login.www9wo3kgyof6asmnqoq.q.nab.connect.yapitek.com.tr/nab/3d82c2cc289f28a84430101155788a00/login/|4.712010219461747|13|0|142|0|0|29|0|1|1
http://www.andoburg.com/concept/dropboxnew/dropbox/327e8e8b9b44d456643f28cda0eb7a9c|4.5141825345901925|7|0|76|0|0|19|0|0|1
http://mobile.free.fr.oreo-e-assistance.net/7a16d8e18c885d6d35de33a73cfab3d3/50909/|4.451314441320879|8|0|76|0|1|23|0|1|1
http://mobile.free.fr.oreo-e-assistance.net/7a16d8e18c885d6d35de33a73cfab3d3/50909/myaccount/home.php?customerid=47030&defaults=webhelp?srcid=navigation-now&ion=1&espv=2&ie=UTF-8|5.003833381607048|22|0|171|1|1|31|0|1|1
https://integratedenergyresourcesgh.com/fresh/pdf/prefix/includes/Verify.php|4.1719504384778245|8|0|68|0|0|0|0|1|1
http://test2.jessekanclerz.com/m4il/b3c218fb069a54dc5d81c56126d9df64/|4.629374286396268|5|0|62|0|0|22|0|1|1
http://www.manintegralchile.cl/boa/BOA/|4.093139062229566|4|0|32|0|0|0|0|1|1
http://www.manintegralchile.cl/boa/BOA/qes.php|4.297470808272997|6|0|39|0|0|0|0|1|1
http://www.manintegralchile.cl/boa/BOA/card.php|4.227567157116928|6|0|40|0|0|0|0|1|1
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/8c2b602945dbde490509984f7c3e34ad/|4.5242069099083775|9|0|99|0|1|21|0|1|1
http://update.account.bankingofamerica.co.us.osbirigui.com.br/reasons/|4.018548329591064|9|0|63|0|0|0|0|1|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/05a7e482253716bb227f5400afb1303f/|4.513172153248312|11|0|105|0|1|24|0|1|1
http://update.account.bankingofamerica.co.us.osbirigui.com.br/reasons/login.go.php?msg=InvalidCredentials_2_Remaining&request_locale=en_us&lpOlbResetErrorCounter=0=58a5a59f71d6b29be82d5bdf2a8c030058a5a59f71d6b29be82d5bdf2a8c0300&session=58a5a59f71d6b29be82d5bdf2a8c030058a5a59f71d6b29be82d5bdf2a8c0300|4.926552807764346|19|0|294|1|0|78|0|1|1
http://www.gitesdecaractere.com/admin/medias/upload/Anc_396/Fold2/capitalone.com/online/index.php|4.372851602103398|12|0|90|0|0|4|0|1|1
http://motostandart.com/images/gallery/new2step/step2.php|4.109275070710712|7|0|50|0|0|2|0|1|1
http://motostandart.com/images/gallery/new2step/step22.php?iloveyou=&id=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session2=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session3=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d|4.507401192539503|13|0|350|1|0|157|0|1|1
http://www.apostile-haga.ro/wp-content/plugins/revslider/views/templates/hotis/index.php|4.221764972605141|13|0|81|0|0|0|0|1|1
http://www.apostile-haga.ro/wp-content/plugins/revslider/views/templates/hotis/step2-authen.php|4.202870683341941|14|0|88|0|0|1|0|1|1
https://manadajid.net/timing/fca096b285fd48580d7318d64357cd2c2d4cea55f363d0bef26ae3ad68333daa9494271b2853379f37dff67a59cb5875|4.298367378783922|4|0|117|0|0|61|0|0|1
http://143.95.230.65/~americatoda/logining.php?+IHZhciBtZXNzYWdlPSJGdW5jdGlvbiBEaXNhYmxlZCEiOyBmdW5jdGlvbiBjbGlja0lFNCgpeyBpZiAoZXZlbnQuYnV0dG9uPT0yKXsgYWxlcnQobWVzc2FnZSk7IHJldHVybiBmYWxzZTsgfSB9IGZ1bmN0aW9uIGNsaWNrTlM0KGUpeyBpZiAoZG9jdW1lbnQubGF5ZXJzfHxkb2N1bWVudC5nZXRFbGVtZW50QnlJZCYmIWRvY3VtZW50LmFsbCl7IGlmIChlLndoaWNoPT0yfHxlLndoaWNoPT0zKXsgYWxlcnQobWVzc2FnZSk7IHJldHVybiBmYWxzZTsgfSB9IH0gaWYgKGRvY3VtZW50LmxheWVycyl7IGRvY3VtZW50LmNhcHR1cmVFdmVudHMoRXZlbnQuTU9VU0VET1dOKTsgZG9jdW1lbnQub25tb3VzZWRvd249Y2xpY2tOUzQ7IH0gZWxzZSBp|5.670408258920204|8|1|525|0|0|64|0|1|1
